CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,area_total,tipo_suelo,riesgo_sismo,pct_afectacion_sismo,riesgo_inundacion,severidad_inundacion,pct_afectacion_inundacion,riesgo_laderas,pct_afectacion_laderas,ruse_emergencias,pob_total,imu_2020,fracturas_count,fracturas_longitud_m,suma_riesgos,riesgo_sismo_label,riesgo_inundacion_label,riesgo_laderas_label,tipo_suelo_label,riesgo_sismo_norm,riesgo_inundacion_norm,riesgo_laderas_norm,pct_afectacion_sismo_norm,pct_afectacion_inundacion_norm,pct_afectacion_laderas_norm,fracturas_count_norm,fracturas_longitud_m_norm,imu_2020_norm,ruse_emergencias_norm,pob_total_norm,tipo_suelo_norm,area_total_norm,severidad_inundacion_norm,indice_riesgo_compuesto,riesgo_general,riesgo_general_label,alto_riesgo,sismo_x_inundacion,fracturas_por_area,pob_densidad,log_pob,log_area,indice_x_pob,indice_x_area,imu_x_indice,sismo_x_suelo
0900700010110,09,007,0001,0110,129582.72010429681,3.0,5.0,71.02079532781401,5.0,100.0,89.45991733235314,1.0,33.87555211998219,5.0,1932.0,123.497855580458,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.7102079532781401,0.8945991733235314,0.3387555211998219,0.0,0.0,0.7273003729427542,0.15384615384615385,0.19116674994566327,1.0,0.14007288943194954,1.0,0.6739508856786197,4,Medio-Alto,0,25.0,0.0,14909.395314784237,7.566828479208331,11.77208243853071,0.14227974770596005,0.11370589784215267,83.23148914785993,15.0
0900700010731,09,007,0001,0731,619838.8435938885,3.0,5.0,95.86233989863459,5.0,100.0,86.04675150758894,1.0,39.32910190220946,10.0,9151.5,119.260065343019,2.0,76.30500765411102,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9586233989863459,0.8604675150758894,0.39329101902209457,0.04173622704507506,1.0,0.2467781141681819,0.3076923076923077,1.0,1.0,0.8003748514343435,1.0,0.6868276732225396,4,Medio-Alto,0,25.0,3.2266451524783397,14764.321556452764,9.121782344994392,13.337216406867697,0.6868276732225396,0.5542864031131652,81.91111318791377,15.0
0900700013577,09,007,0001,3577,144542.4643235102,3.0,5.0,76.81650576531358,5.0,100.0,100.0,1.0,14.225246506196857,11.0,2169.0,119.569697910672,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.7681650576531358,1.0,0.14225246506196856,0.0,0.0,0.281887294298039,0.3384615384615385,0.21771893226616715,1.0,0.1602214362541501,1.0,0.6692398770194606,4,Medio-Alto,0,25.0,0.0,15005.970806927819,7.682482446534505,11.88133553247219,0.15861676154239307,0.12594615597534678,80.0208099249922,15.0
0900700010286,09,007,0001,0286,188981.57449167199,3.0,5.0,80.77384432770778,4.0,86.0,87.61593535732172,1.0,25.124690104358635,21.0,2480.0,123.277111297724,11.0,76.30500765411102,10.0,Muy Alto,Alto,Muy Bajo,Arenoso (Zona III),1.0,0.8,0.2,0.8077384432770778,0.8761593535732172,0.2512469010435863,0.22954924874791283,1.0,0.7022702191579338,0.6461538461538462,0.25256166940404357,1.0,0.22007429729506015,0.86,0.709395742963019,5,Alto,1,20.0,58.20673274412129,13122.972473220072,7.816416983691801,12.149410091334477,0.19224186663916157,0.17454832768764508,87.4522579593837,15.0
0901500010945,09,015,0001,0945,303734.4690204792,3.0,5.0,79.91482253455901,5.0,100.0,78.2653227790195,2.0,37.963365925916236,32.5,1082.0,124.825941964337,4.0,76.30500765411102,12.0,Muy Alto,Muy Alto,Bajo,Arenoso (Zona III),1.0,1.0,0.4,0.79914822534559,0.782653227790195,0.37963365925916237,0.08347245409015012,1.0,0.8778918447412641,1.0,0.09593740407043834,1.0,0.3746293508117631,1.0,0.780347318378233,5,Alto,1,25.0,13.169397641629871,3562.3220620608804,6.9874902470009905,12.623912433876885,0.09226201152655282,0.3085955604195648,97.40758907590732,15.0
0901500010983,09,015,0001,0983,148762.62287618098,3.0,4.0,85.42809357361571,5.0,100.0,77.40974036944053,1.0,31.205215412913155,23.0,982.0,123.517828782559,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.8542809357361572,0.7740974036944053,0.31205215412913156,0.0,0.0,0.7295651306704357,0.7076923076923077,0.08473395161452953,1.0,0.1659053611227578,1.0,0.6743591929308759,4,Medio-Alto,1,20.0,0.0,6601.120503349449,6.890609120147166,11.910113901575349,0.07236198737454189,0.13061491149744137,83.29538333038059,12.0
0901500011089,09,015,0001,1089,184560.4341170672,3.0,4.0,67.46946536937688,5.0,100.0,92.20031648655423,1.0,29.431269044455625,19.0,2004.0,123.745249810275,12.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6746946536937688,0.9220031648655422,0.29431269044455627,0.25041736227045036,1.0,0.7553523593457678,0.5846153846153846,0.1992332357139176,1.0,0.21411967985375138,1.0,0.6902288715264344,4,Medio-Alto,1,20.0,65.01935291498268,10858.231936802105,7.603399339740669,12.125737663282699,0.1511466599507157,0.1658591272467382,85.41254413330283,12.0
0901500010042,09,015,0001,0042,518684.15802391403,3.0,5.0,79.55271457729997,5.0,100.0,86.25851736896382,1.0,12.129116635028886,21.0,2930.0,122.074157343503,11.0,76.30500765411102,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.7955271457729997,0.8625851736896383,0.12129116635028886,0.22954924874791283,1.0,0.5658674906374663,0.6461538461538462,0.3029772054556332,1.0,0.6641345595800238,1.0,0.7415987027366694,5,Alto,1,25.0,21.20751102541451,5648.90975495132,7.983098940710892,13.159052346133914,0.23743475922181517,0.5008176159075712,90.53003672361389,15.0
0901500010057,09,015,0001,0057,286668.43336648436,3.0,5.0,93.82404065938576,5.0,100.0,85.1444793590315,1.0,27.471215672995633,11.0,3454.0,122.317298595533,3.0,48.59765450186492,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9382404065938575,0.8514447935903149,0.27471215672995636,0.06260434056761259,0.6368868308375913,0.593437232668242,0.3384615384615385,0.3616832963245954,1.0,0.3516439432135348,1.0,0.7078140529383702,5,Alto,0,25.0,10.465051783935772,12048.76295390472,8.14757773620177,12.566085030793442,0.267146340911231,0.2641841178339144,86.57790286337703,15.0
0901300011370,09,013,0001,1370,431456.2604940673,3.0,4.0,60.21783960193431,5.0,100.0,88.68016030706863,1.0,22.369997565212064,13.0,4391.0,121.209144057163,35.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6021783960193431,0.8868016030706863,0.22369997565212063,0.7303839732888135,1.0,0.46778379254642866,0.4,0.46665964583646097,1.0,0.5466515764602333,1.0,0.7291210573021909,5,Alto,0,20.0,81.12062149688349,10177.161399794728,8.387539983189367,12.974923735918786,0.34984107114832763,0.40958502269008334,88.37613926965226,12.0
0901300010692,09,013,0001,0692,768055.0493886514,3.0,3.0,65.08863595004756,2.0,37.5,27.803268438023437,1.0,31.828325705180998,15.0,9151.5,120.033717081551,8.0,76.30500765411102,6.0,Medio,Bajo,Muy Bajo,Arenoso (Zona III),0.6,0.4,0.2,0.6508863595004756,0.2780326843802344,0.31828325705181,0.16694490818030025,1.0,0.3345023430882376,0.46153846153846156,1.0,1.0,1.0,0.375,0.4761454544491873,2,Bajo-Medio,0,6.0,10.41592006506273,11915.161559427697,9.121782344994392,13.551617990441633,0.4761454544491874,0.4761454544491873,57.153508769020284,9.0
0901300011084,09,013,0001,1084,188844.41915074695,3.0,5.0,64.0914019635911,5.0,100.0,83.54972574144647,1.0,12.406384192690686,1.0,2950.0,121.646759011519,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.640914019635911,0.8354972574144647,0.12406384192690685,0.0,0.0,0.5174048720616226,0.03076923076923077,0.305217895946815,1.0,0.21988956948367192,1.0,0.6492972113278002,3,Medio,0,25.0,0.0,15621.324756465972,7.989899374942939,12.148684071297543,0.20930194759514947,0.1596450082933469,78.98490139324423,15.0
0901300011099,09,013,0001,1099,475417.54356822016,3.0,5.0,76.00297288226892,4.0,86.0,66.38755563061149,1.0,42.76620406246159,2.0,2830.0,120.930720619985,0.0,0.0,10.0,Muy Alto,Alto,Muy Bajo,Arenoso (Zona III),1.0,0.8,0.2,0.7600297288226892,0.6638755563061148,0.4276620406246159,0.0,0.0,0.4362134100044633,0.06153846153846154,0.2917737529997244,1.0,0.6058608755902258,0.86,0.6169207411137306,3,Medio,0,20.0,0.0,5952.662114148315,7.9483852851118995,13.071950839391134,0.19077590529988064,0.3818670856340696,74.60466978829865,15.0
0901300011101,09,013,0001,1101,768055.0493886514,3.0,5.0,96.96861235869123,4.0,86.0,74.06877177600228,1.0,41.40061819902576,1.0,4781.0,118.685574120203,0.0,0.0,10.0,Muy Alto,Alto,Muy Bajo,Arenoso (Zona III),1.0,0.8,0.2,0.9696861235869123,0.7406877177600228,0.41400618199025757,0.0,0.0,0.18163665964434159,0.03076923076923077,0.5103531104145054,1.0,1.0,0.86,0.6188105690230163,3,Medio,0,20.0,0.0,6224.814228883114,8.47261414801827,13.551617990441633,0.3232839786372771,0.6188105690230163,73.4438876561462,15.0
0901300011116,09,013,0001,1116,160588.73513735615,3.0,5.0,90.52093972846704,5.0,100.0,97.57259396320107,1.0,11.738562288783262,6.0,2848.0,121.419783710409,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9052093972846704,0.9757259396320107,0.11738562288783262,0.0,0.0,0.4916681842445017,0.18461538461538463,0.293790374441788,1.0,0.18183337253306367,1.0,0.6799232379180757,4,Medio-Alto,0,25.0,0.0,17734.74333404534,7.954723334497908,11.986608162744481,0.21159606420703486,0.1421617016315039,82.55613248769372,15.0
0901300011120,09,013,0001,1120,214628.6599472799,3.0,5.0,85.9053483725542,5.0,100.0,71.62659661786194,1.0,6.845559491552169,6.0,2499.0,122.983957751681,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.859053483725542,0.7162659661786194,0.0684555949155217,0.0,0.0,0.6690295922699243,0.18461538461538463,0.25469032537066627,1.0,0.2546171006066041,1.0,0.6850988352346166,4,Medio-Alto,0,25.0,0.0,11643.365804985408,7.824046010856292,12.27666931000731,0.18707993107701545,0.1914470128864968,84.25616620821995,15.0
0900700011265,09,007,0001,1265,266430.92592900386,3.0,4.0,68.04687322737476,5.0,100.0,93.33540791873693,1.0,17.34662974147868,12.0,3915.0,122.359592010103,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6804687322737476,0.9333540791873693,0.1734662974147868,0.0,0.0,0.5982328751993236,0.36923076923076925,0.41333121214633506,1.0,0.3243870355957555,1.0,0.6301952961880198,3,Medio,0,20.0,0.0,14694.240116266512,8.272826003650401,12.492874052543723,0.26959674201782197,0.21860870052624884,77.11043932825213,12.0
0900700011053,09,007,0001,1053,343692.22582218517,3.0,4.0,67.70122070250842,5.0,100.0,83.92262835508323,1.0,27.057284119314374,15.0,7253.0,120.988308692779,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6770122070250842,0.8392262835508323,0.27057284119314373,0.0,0.0,0.442743311029997,0.46153846153846156,0.7873024551245712,1.0,0.4284464964816246,1.0,0.6286058344211988,3,Medio,0,20.0,0.0,21103.183182713186,8.889308319842847,12.747504753077745,0.49820008928120585,0.28129095508062946,76.05395674103391,12.0
090070001127A,09,007,0001,127A,177656.51911711565,3.0,4.0,52.684385287877916,5.0,100.0,80.67200350659385,1.0,21.871663631014414,4.0,2174.0,124.234397383539,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.5268438528787791,0.8067200350659385,0.21871663631014415,0.0,0.0,0.8108167130795583,0.12307692307692308,0.21827910488896257,1.0,0.20482113486563855,1.0,0.6113037284996649,3,Medio,0,20.0,0.0,12237.09667848915,7.684783943522784,12.087612926008672,0.1452192870849884,0.14139883933450964,75.9449503284664,12.0
0900700015624,09,007,0001,5624,470579.46226747823,3.0,5.0,81.99190428462465,5.0,100.0,97.09406532908885,1.0,37.72167461625416,11.0,3644.0,122.841109142208,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.8199190428462465,0.9709406532908885,0.37721674616254164,0.0,0.0,0.6528320146077846,0.3384615384615385,0.38296985599082217,1.0,0.5993447008355524,1.0,0.6919274318503967,4,Medio-Alto,0,25.0,0.0,7743.644362296338,8.201111644442758,13.061722237769866,0.2755158784530236,0.4239368507080971,84.99713317442227,15.0
0900700013863,09,007,0001,3863,290897.88252396765,3.0,4.0,65.07480433690023,5.0,100.0,89.081704992187,1.0,29.580389268306625,11.0,4153.0,119.646014046263,12.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6507480433690023,0.8908170499218699,0.2958038926830662,0.25041736227045036,1.0,0.29054076693364905,0.3384615384615385,0.43999542899139804,1.0,0.35734038114274896,1.0,0.6478417938490779,3,Medio,0,20.0,41.25158937522103,14276.487556274413,8.331827004436057,12.580731003032009,0.2939940960340076,0.2453675764402964,77.511688366623,12.0
0900700014791,09,007,0001,4791,95127.00890857128,3.0,4.0,76.429038488727,5.0,100.0,87.56394619873316,1.0,27.553506484066922,2.0,2135.0,120.327519089031,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.76429038488727,0.8756394619873317,0.2755350648406692,0.0,0.0,0.36781649889980733,0.06153846153846154,0.21390975843115814,1.0,0.09366617952125035,1.0,0.6038417480436643,3,Medio,0,20.0,0.0,22443.678451532065,7.666690200080085,11.462978725765666,0.14087331389097124,0.07478846651843346,72.65877946447786,12.0
0900700014912,09,007,0001,4912,444060.3089389942,3.0,4.0,76.1086141743889,5.0,100.0,98.35427788403291,1.0,27.94098528480867,6.0,6803.0,120.219876590304,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.761086141743889,0.9835427788403291,0.27940985284808667,0.0,0.0,0.35561093568634894,0.18461538461538463,0.7368869190729815,1.0,0.5636273520163242,1.0,0.6115905150469054,3,Medio,0,20.0,0.0,15319.991143217909,8.825265953515752,13.003717915077686,0.4546413455569139,0.3535984474967769,73.52533624273943,12.0
0900700015145,09,007,0001,5145,208917.7886967388,3.0,4.0,50.44973154743809,5.0,100.0,80.7670492692322,1.0,6.1871457989555285,7.0,4478.0,122.052145139972,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.5044973154743809,0.807670492692322,0.06187145798955528,0.0,0.0,0.5633715309111264,0.2153846153846154,0.47640664947310163,1.0,0.24692540781420308,1.0,0.6036052848604299,3,Medio,0,20.0,0.0,21434.26860840549,8.4071550862073,12.24970088460474,0.2953553478233082,0.16418599351580462,73.67131983503933,12.0
0900700015535,09,007,0001,5535,171346.43842206936,3.0,4.0,70.5872099552682,5.0,100.0,77.22400291624274,1.0,17.389384949851237,7.0,4112.0,121.526832900308,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.7058720995526819,0.7722400291624274,0.1738938494985124,0.0,0.0,0.5038064722786295,0.2153846153846154,0.4354020134844754,1.0,0.19632239621924416,1.0,0.6167370146550691,3,Medio,0,20.0,0.0,23998.164408127996,8.321907968230423,12.05144857780128,0.277115511584073,0.13758869365981038,74.95009612342139,12.0
0900700014734,09,007,0001,4734,425775.64819742244,3.0,4.0,68.46451179072676,5.0,100.0,77.46382932931193,1.0,34.916231993976574,9.0,9151.5,121.5893251218,3.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6846451179072676,0.7746382932931194,0.34916231993976576,0.06260434056761259,1.0,0.5108924538267223,0.27692307692307694,1.0,1.0,0.5390006379708763,1.0,0.6290914985936749,3,Medio,0,20.0,7.045964260053146,21493.713975292118,9.121782344994392,12.961670187752148,0.6290914985936749,0.3487404201071418,76.49081075386673,12.0
0900700011049,09,007,0001,1049,313519.25772800087,3.0,5.0,79.35376411072664,5.0,100.0,77.86887881399667,1.0,21.607754828539775,20.0,4690.0,121.723226752418,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.7935376411072664,0.7786887881399668,0.21607754828539774,0.0,0.0,0.5260755351953373,0.6153846153846154,0.5001579686796283,1.0,0.3878080035032732,1.0,0.7028637111252715,5,Alto,1,25.0,0.0,14959.208675050168,8.453401058328458,12.655619254919618,0.36020661150385436,0.28690822249179154,85.55483888534744,15.0
090070001472A,09,007,0001,472A,311551.5326615059,3.0,5.0,92.20131762656497,5.0,100.0,100.0,1.0,27.11545842439377,16.0,5525.0,121.594118915579,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9220131762656497,1.0,0.2711545842439377,0.0,0.0,0.5114360212252298,0.49230769230769234,0.5937067966864669,1.0,0.3851577709822806,1.0,0.7037943936240519,5,Alto,0,25.0,0.0,17733.823848662603,8.617219505483362,12.649323247169002,0.4248990902882464,0.28548503416087095,85.57725919044078,15.0
0900700011481,09,007,0001,1481,161916.900414547,3.0,4.0,77.47220802227322,5.0,100.0,95.60900860468158,1.0,15.974729644852376,3.0,2435.0,123.707426052806,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.7747220802227323,0.9560900860468158,0.15974729644852376,0.0,0.0,0.7510635304146481,0.09230769230769231,0.2475201157988846,1.0,0.183622213296847,1.0,0.6259924814000895,3,Medio,0,20.0,0.0,15038.578392779273,7.798112628829787,11.994844698189775,0.16656195074132304,0.13196809571370174,77.4399186024141,12.0
0900700013581,09,007,0001,3581,189232.9880685443,3.0,5.0,93.00849308627747,5.0,100.0,70.18494823303527,1.0,9.397573409697037,2.0,3942.0,121.766019066083,5.0,76.30500765411102,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9300849308627747,0.7018494823303527,0.09397573409697037,0.10434056761268766,1.0,0.5309277478034169,0.06153846153846154,0.4163561443094304,1.0,0.22041291392854795,1.0,0.6909119593087885,4,Medio-Alto,0,25.0,26.422454409423008,20831.4630563891,8.279697133877628,12.15073956042066,0.29760967530953875,0.17022651521705673,84.1295988101787,15.0
0900700014522,09,007,0001,4522,25582.43579400301,3.0,5.0,72.06521154342389,5.0,100.0,67.23280720821457,1.0,15.223946135189156,1.0,749.0,122.630794498083,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.7206521154342389,0.6723280720821456,0.15223946135189156,0.0,0.0,0.6289844756344104,0.03076923076923077,0.058629907392261996,1.0,0.0,1.0,0.6612552391703059,4,Medio-Alto,0,25.0,0.0,29277.900119877533,6.620073206530356,10.14970038175063,0.054120108631214456,0.022025139621160608,81.09025534547452,15.0
0900700014698,09,007,0001,4698,768055.0493886514,3.0,5.0,91.90787624148786,5.0,100.0,99.81866061718492,1.0,34.09047443032654,31.0,3320.0,119.74387914463,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9190787624148785,0.9981866061718492,0.3409047443032654,0.0,0.0,0.30163767251124163,0.9538461538461539,0.34667067003367763,1.0,1.0,1.0,0.7253774153879832,5,Alto,1,25.0,0.0,4322.606827001034,8.108021221376747,13.551617990441633,0.26315391128100357,0.7253774153879832,86.85950556246273,15.0
0900700015179,09,007,0001,5179,69843.27829616037,3.0,5.0,84.67666307118827,5.0,100.0,86.83667673093231,1.0,10.807151562538195,2.0,1573.0,120.088588110557,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.8467666307118827,0.8683667673093232,0.10807151562538195,0.0,0.0,0.34072415901633785,0.06153846153846154,0.15094635562895062,1.0,0.05961276105238473,1.0,0.6590852307154599,4,Medio-Alto,0,25.0,0.0,22521.852329581667,7.3613754289773485,11.154023447173344,0.11328646319351127,0.05993408054069763,79.1486148011403,15.0
0900700015198,09,007,0001,5198,675396.2565570076,3.0,5.0,100.0,5.0,100.0,98.67922601668688,1.0,26.833275214946546,21.0,5541.0,117.927073793073,1.0,24.266459749660733,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,1.0,0.9867922601668688,0.26833275214946545,0.02086811352253753,0.31801922961150964,0.09563044648783137,0.6461538461538462,0.5954993490794123,1.0,0.875202409981103,1.0,0.7031425085835413,5,Alto,1,25.0,1.4806122928452947,8204.072714655778,8.620110725422924,13.423056324972448,0.42573486751476836,0.618314818060806,82.91953849677775,15.0
090070001515A,09,007,0001,515A,113231.63381984808,3.0,5.0,77.41965445911708,4.0,86.0,63.661838902033,1.0,8.816764417710159,5.0,1634.0,122.08360210232,0.0,0.0,10.0,Muy Alto,Alto,Muy Bajo,Arenoso (Zona III),1.0,0.8,0.2,0.7741965445911708,0.63661838902033,0.08816764417710159,0.0,0.0,0.566938430109701,0.15384615384615385,0.157780461627055,1.0,0.11805041212428745,0.86,0.6310518758420095,3,Medio,0,20.0,0.0,14430.596334940285,7.399398083331354,11.637199687832824,0.1126742900208538,0.0930337415053084,77.04108611621854,15.0
0900700015126,09,007,0001,5126,120108.98386383076,3.0,4.0,64.48912068652727,5.0,100.0,81.09116785313644,1.0,29.538159628806405,6.0,4853.0,123.572000126648,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6448912068652727,0.8109116785313644,0.29538159628806404,0.0,0.0,0.7357076094539629,0.18461538461538463,0.5184195961827597,1.0,0.12731317807424794,1.0,0.6212997539449969,3,Medio,0,20.0,0.0,40404.97091792829,8.487558386286546,11.6961631342036,0.32947251334699995,0.09715928849185987,76.77525327317754,12.0
0900700015268,09,007,0001,5268,228327.3773174363,3.0,5.0,73.3958497176969,4.0,86.0,71.73799469935076,2.0,33.51464188187685,6.0,5103.0,117.898908668581,0.0,0.0,11.0,Muy Alto,Alto,Bajo,Arenoso (Zona III),1.0,0.8,0.4,0.733958497176969,0.7173799469935076,0.3351464188187685,0.0,0.0,0.09243680818077243,0.18461538461538463,0.5464282273225317,1.0,0.2730672321257111,0.86,0.626261597106273,3,Medio,0,20.0,0.0,22349.488090100826,8.537779825024625,12.33854012316158,0.34921192482470753,0.18617502494869623,73.83555883987216,15.0
0900700015200,09,007,0001,5200,339972.51211160875,3.0,5.0,74.67754596633033,5.0,100.0,87.49854227007035,1.0,37.167167658398874,19.0,4699.0,117.964433540489,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.7467754596633033,0.8749854227007035,0.37167167658398875,0.0,0.0,0.09986666140403457,0.5846153846153846,0.50116627940066,1.0,0.4234365962611066,1.0,0.675658446766343,4,Medio-Alto,1,25.0,0.0,13821.705675008738,8.45531778769815,12.736622988003457,0.3469288140037203,0.29907400473367085,79.7036659396383,15.0
0900700010356,09,007,0001,0356,320472.2821401194,3.0,5.0,94.38403386239145,5.0,100.0,64.06577191097412,1.0,37.54625414385855,23.0,5122.0,121.292159603858,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),1.0,1.0,0.2,0.9438403386239145,0.6406577191097412,0.3754625414385855,0.0,0.0,0.4771969101799696,0.7076923076923077,0.5485568832891544,1.0,0.397172691553457,1.0,0.7189055341373732,5,Alto,1,25.0,0.0,15982.661482594362,8.541495483939203,12.67755418881062,0.4023639999837869,0.29996456289369944,87.19760478668705,15.0
0900700013327,09,007,0001,3327,327220.38543649873,3.0,3.0,67.95296537014372,5.0,100.0,84.09256877868354,1.0,21.580105437218037,12.0,7178.0,120.352962607468,0.0,0.0,9.0,Medio,Muy Alto,Muy Bajo,Arenoso (Zona III),0.6,1.0,0.2,0.6795296537014371,0.8409256877868354,0.21580105437218036,0.0,0.0,0.37070153479481394,0.36923076923076925,0.7788998657826396,1.0,0.40626138138904394,1.0,0.5687436028820094,3,Medio,0,15.0,0.0,21936.286122347905,8.878915376576483,12.698392240488433,0.44609534846605076,0.2423062007049204,68.44997757089511,9.0
0900700015130,09,007,0001,5130,161879.2418554371,3.0,4.0,66.44137611549515,5.0,100.0,74.64741298869535,1.0,9.076990005824985,10.0,2592.0,122.056782564724,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Arenoso (Zona III),0.8,1.0,0.2,0.6644137611549514,0.7464741298869535,0.09076990005824985,0.0,0.0,0.5638973676543053,0.3076923076923077,0.26510953615466143,1.0,0.183571492827943,1.0,0.6228864308135729,3,Medio,0,20.0,0.0,16011.935627390274,7.860570785538664,11.99461209303018,0.17642152965839272,0.13128275539936868,76.02751364832926,12.0
0900700010445,09,007,0001,0445,289979.20136839943,3.0,5.0,95.6985793201402,3.0,61.0,55.41536453030508,3.0,32.80427156388659,17.0,3848.0,121.182723047544,22.0,76.30500765411102,11.0,Muy Alto,Medio,Medio,Arenoso (Zona III),1.0,0.6,0.6,0.956985793201402,0.5541536453030508,0.3280427156388659,0.45909849749582565,1.0,0.46478791910534517,0.5230769230769231,0.40582489900087615,1.0,0.3561030544875334,0.61,0.7352784186511379,5,Alto,1,15.0,75.8675101392891,13269.917227999294,8.255568653283746,12.577567928488625,0.30916804403317255,0.2776043836878485,89.10304097023695,15.0
0900700015253,09,007,0001,5253,309444.3423114881,3.0,5.0,89.6597618769183,1.0,12.5,51.89599165247604,3.0,39.323030896174025,5.0,4458.0,121.010463678251,6.0,76.30500765411102,9.0,Muy Alto,Muy Bajo,Medio,Arenoso (Zona III),1.0,0.2,0.6,0.896597618769183,0.5189599165247604,0.39323030896174027,0.12520868113522518,1.0,0.4452554607744724,0.15384615384615385,0.4741659589819199,1.0,0.3823196995013462,0.125,0.5735411154797728,3,Medio,0,5.0,19.389593473195166,14406.467950584007,8.402679804627477,12.642536755548296,0.27939095151710946,0.23107595400811898,69.40447632274861,15.0
0900700010464,09,007,0001,0464,445371.26747279003,3.0,5.0,82.24683655633423,4.0,86.0,76.37285075712852,1.0,10.959685853398877,25.0,4863.0,119.119288336804,44.0,76.30500765411102,10.0,Muy Alto,Alto,Muy Bajo,Arenoso (Zona III),1.0,0.8,0.2,0.8224683655633424,0.7637285075712852,0.10959685853398878,0.9181969949916513,1.0,0.230815435220007,0.7692307692307693,0.5195399414283506,1.0,0.5653930178601442,0.86,0.7989139441009693,5,Alto,1,20.0,98.79397979504411,10918.980085074987,8.489616423646003,13.006665767548961,0.4245335202057601,0.46326538204410095,95.16606046365668,15.0
